Brand,seriesname,Background Template,colorcode,finish,colorname,Color Code + Color Name,,nominalsize_1,nominalsize_2,nominalsize_3,nominalsize_4,nominalsize_5,nominalsize_6,nominalsize_7,nominalsize_8,nominalsize_9,nominalsize_10
Marazzi,Classentino Marble,MZ_Classentino Marble.jpg,CT34,Polished,Centurio Black,Centurio Black CT34,,12X24 ,24X24 ,24X48 ,,,,,,,
Marazzi,Costa Clara,MZ_Costa Clara.jpg,CC80,Glossy,Cloud,Cloud CC80,,3X12 ,,,,,,,,,
Marazzi,Costa Clara,MZ_Costa Clara.jpg,CC81,Glossy,Beach Sand,Beach Sand CC81,,3X12 ,,,,,,,,,
Marazzi,Costa Clara,MZ_Costa Clara.jpg,CC82,Glossy,Pelican,Pelican CC82,,3X12 ,,,,,,,,,
Marazzi,Costa Clara,MZ_Costa Clara.jpg,CC83,Glossy,Pebble Shore,Pebble Shore CC83,,3X12 ,,,,,,,,,
Marazzi,Costa Clara,MZ_Costa Clara.jpg,CC85,Glossy,Ocean Drive,Ocean Drive CC85,,3X12 ,,,,,,,,,
Marazzi,Costa Clara,MZ_Costa Clara.jpg,CC86,Glossy,Caribbean Teal,Caribbean Teal CC86,,3X12 ,,,,,,,,,
Marazzi,Costa Clara,MZ_Costa Clara.jpg,CC87,Glossy,Blue Wave,Blue Wave CC87,,3X12 ,,,,,,,,,
Marazzi,Costa Clara,MZ_Costa Clara.jpg,CC89,Glossy,Deep Sea,Deep Sea CC89,,3X12 ,,,,,,,,,
Marazzi,Cotto Revival,MZ_Cotto Revival.jpg,CV50,Matte,Ash,Ash CV50,,2X9 ,8X8 ,8X9 ,,,,,,,
Marazzi,Cotto Revival,MZ_Cotto Revival.jpg,CV51,Matte,Alpaca,Alpaca CV51,,2X9 ,8X8 ,8X9 ,,,,,,,
Marazzi,Cotto Revival,MZ_Cotto Revival.jpg,CV52,Matte,Rust,Rust CV52,,2X9 ,8X8 ,8X9 ,,,,,,,
Marazzi,Cotto Revival,MZ_Cotto Revival.jpg,CV53,Matte,Baltic,Baltic CV53,,2X9 ,8X8 ,8X9 ,,,,,,,
Marazzi,Cotto Revival,MZ_Cotto Revival.jpg,CV54,Glossy,Bay Crackle,Bay Crackle CV54,,1X6 Stacked,,,,,,,,,
Marazzi,Cotto Revival,MZ_Cotto Revival.jpg,CV55,Glossy,Pollen Crackle,Pollen Crackle CV55,,1X6 Stacked,,,,,,,,,
Marazzi,Cotto Revival,MZ_Cotto Revival.jpg,CV56,Glossy,Clover Crackle,Clover Crackle CV56,,1X6 Stacked,,,,,,,,,
Marazzi,Cotto Revival,MZ_Cotto Revival.jpg,CV57,Glossy,Spice Crackle,Spice Crackle CV57,,1X6 Stacked,,,,,,,,,
Marazzi,Cotto Revival,MZ_Cotto Revival.jpg,CV58,Glossy,Lagos,Lagos CV58,,4X4 ,,,,,,,,,
Marazzi,Cotto Revival,MZ_Cotto Revival.jpg,CV59,Glossy,Marbella,Marbella CV59,,4X4 ,,,,,,,,,
Marazzi,Cotto Revival,MZ_Cotto Revival.jpg,CV60,Glossy,Valencia,Valencia CV60,,4X4 ,,,,,,,,,
Marazzi,Creativo,MZ_Creativo.jpg,CV40,Matte,Ivory,Ivory CV40,,12X12 ,12X24 ,24X24 ,24X36 ,,,,,,
Marazzi,Creativo,MZ_Creativo.jpg,CV41,Matte,Natural,Natural CV41,,12X12 ,12X24 ,24X24 ,24X36 ,,,,,,
Marazzi,Creativo,MZ_Creativo.jpg,CV42,Matte,Greige,Greige CV42,,12X12 ,12X24 ,24X24 ,24X36 ,,,,,,
Marazzi,Creativo,MZ_Creativo.jpg,CV43,Matte,Carbon,Carbon CV43,,12X12 ,12X24 ,24X24 ,24X36 ,,,,,,
Marazzi,Creativo,MZ_Creativo.jpg,CV44,Matte,Lucca Blue,Lucca Blue CV44,,12X12 ,,,,,,,,,
Marazzi,Creativo,MZ_Creativo.jpg,CV45,Matte,Lucca Greige,Lucca Greige CV45,,12X12 ,,,,,,,,,
Marazzi,Creativo,MZ_Creativo.jpg,CV46,Matte,Siena Blue,Siena Blue CV46,,12X12 ,,,,,,,,,
Marazzi,Creativo,MZ_Creativo.jpg,CV47,Matte,Siena Greige,Siena Greige CV47,,12X12 ,,,,,,,,,
Marazzi,D_Segni,MZ_D_Segni.jpg,DS08,Matte,Chalk,Chalk DS08,,8X8 ,,,,,,,,,
Marazzi,D_Segni,MZ_D_Segni.jpg,DS09,Matte,Sand,Sand DS09,,8X8 ,,,,,,,,,
Marazzi,D_Segni,MZ_D_Segni.jpg,DS10,Matte,Smoke,Smoke DS10,,8X8 ,,,,,,,,,
Marazzi,D_Segni,MZ_D_Segni.jpg,DS11,Matte,Mud,Mud DS11,,8X8 ,,,,,,,,,
Marazzi,D_Segni,MZ_D_Segni.jpg,DS12,Matte,Denim,Denim DS12,,8X8 ,,,,,,,,,
Marazzi,D_Segni,MZ_D_Segni.jpg,DS13,Matte,Shadow,Shadow DS13,,8X8 ,,,,,,,,,
Marazzi,D_Segni,MZ_D_Segni.jpg,DS14,Matte,Midnight,Midnight DS14,,8X8 ,,,,,,,,,
Marazzi,D_Segni,MZ_D_Segni.jpg,M0UA,Matte,Stella Smoke Blend,Stella Smoke Blend M0UA,,8X8 ,,,,,,,,,
Marazzi,D_Segni,MZ_D_Segni.jpg,M0UC,Matte,Plaid Smoke Blend,Plaid Smoke Blend M0UC,,8X8 ,,,,,,,,,
Marazzi,D_Segni,MZ_D_Segni.jpg,M0UD,Matte,Kaleido Smoke Blend,Kaleido Smoke Blend M0UD,,8X8 ,,,,,,,,,
Marazzi,D_Segni,MZ_D_Segni.jpg,M0UE,Matte,Birdseye Denim Blend,Birdseye Denim Blend M0UE,,8X8 ,,,,,,,,,
Marazzi,D_Segni,MZ_D_Segni.jpg,M0UF,Matte,Stella Mud Blend,Stella Mud Blend M0UF,,8X8 ,,,,,,,,,
Marazzi,D_Segni,MZ_D_Segni.jpg,M0UG,Matte,Plaid Sand Blend,Plaid Sand Blend M0UG,,8X8 ,,,,,,,,,
Marazzi,D_Segni,MZ_D_Segni.jpg,M0UH,Matte,Kaleido Sand Blend,Kaleido Sand Blend M0UH,,8X8 ,,,,,,,,,
Marazzi,D_Segni,MZ_D_Segni.jpg,M0UJ,Matte,Birdseye Sand Blend,Birdseye Sand Blend M0UJ,,8X8 ,,,,,,,,,
Marazzi,D_Segni,MZ_D_Segni.jpg,M0UK,Matte,Double Diamond Smoke Blend,Double Diamond Smoke Blend M0UK,,8X8 ,,,,,,,,,
Marazzi,D_Segni,MZ_D_Segni.jpg,M0UL,Matte,Parisian Smoke Blend,Parisian Smoke Blend M0UL,,8X8 ,,,,,,,,,
Marazzi,D_Segni,MZ_D_Segni.jpg,M0UM,Matte,Peak Denim Blend,Peak Denim Blend M0UM,,8X8 ,,,,,,,,,
Marazzi,D_Segni,MZ_D_Segni.jpg,M0UN,Matte,Starlit Smoke Blend,Starlit Smoke Blend M0UN,,8X8 ,,,,,,,,,
Marazzi,D_Segni,MZ_D_Segni.jpg,M0UP,Matte,Double Diamond Sand Blend,Double Diamond Sand Blend M0UP,,8X8 ,,,,,,,,,
Marazzi,D_Segni,MZ_D_Segni.jpg,M0UQ,Matte,Parisian Sand Blend,Parisian Sand Blend M0UQ,,8X8 ,,,,,,,,,
Marazzi,D_Segni,MZ_D_Segni.jpg,M0UR,Matte,Peak Sand Blend,Peak Sand Blend M0UR,,8X8 ,,,,,,,,,
Marazzi,D_Segni,MZ_D_Segni.jpg,M0US,Matte,Starlit Sand Blend,Starlit Sand Blend M0US,,8X8 ,,,,,,,,,
Marazzi,D_Segni Color,MZ_D_Segni Color.jpg,DS20,Matte,Mustard,Mustard DS20,,8X8 ,,,,,,,,,
Marazzi,D_Segni Color,MZ_D_Segni Color.jpg,DS21,Matte,Tangerine,Tangerine DS21,,8X8 ,,,,,,,,,
Marazzi,D_Segni Color,MZ_D_Segni Color.jpg,DS22,Matte,Indigo,Indigo DS22,,8X8 ,,,,,,,,,
Marazzi,D_Segni Color,MZ_D_Segni Color.jpg,M1L4,Matte,Clover,Clover M1L4,,8X8 ,,,,,,,,,
Marazzi,D_Segni Color,MZ_D_Segni Color.jpg,M1L5,Matte,Honeycomb,Honeycomb M1L5,,8X8 ,,,,,,,,,
Marazzi,D_Segni Color,MZ_D_Segni Color.jpg,M1L6,Matte,Lily,Lily M1L6,,8X8 ,,,,,,,,,
Marazzi,D_Segni Color,MZ_D_Segni Color.jpg,M1L7,Matte,Monarch,Monarch M1L7,,8X8 ,,,,,,,,,
Marazzi,D_Segni Terrazzo,MZ_D_Segni Terrazzo.jpg,DS30,Matte,White,White DS30,,8X8 ,,,,,,,,,
Marazzi,D_Segni Terrazzo,MZ_D_Segni Terrazzo.jpg,DS31,Matte,Grey,Grey DS31,,8X8 ,,,,,,,,,
Marazzi,D_Segni Terrazzo,MZ_D_Segni Terrazzo.jpg,DS32,Matte,Blue,Blue DS32,,8X8 ,,,,,,,,,
Marazzi,D_Segni Terrazzo,MZ_D_Segni Terrazzo.jpg,DS33,Matte,Black,Black DS33,,8X8 ,,,,,,,,,
Marazzi,D_Segni Terrazzo,MZ_D_Segni Terrazzo.jpg,M1LL,Matte,Croix,Croix M1LL,,8X8 ,,,,,,,,,
Marazzi,D_Segni Terrazzo,MZ_D_Segni Terrazzo.jpg,M1LM,Matte,Chalet,Chalet M1LM,,8X8 ,,,,,,,,,
Marazzi,D_Segni Terrazzo,MZ_D_Segni Terrazzo.jpg,M1LR,Matte,Fresco,Fresco M1LR,,8X8 ,,,,,,,,,
Marazzi,D_Segni Terrazzo,MZ_D_Segni Terrazzo.jpg,M1LS,Matte,Fleur-De-Lis,Fleur-De-Lis M1LS,,8X8 ,,,,,,,,,
Marazzi,Edgewood,MZ_Edgewood.jpg,EW01,Matte,Stone,Stone EW01,,6X24 ,,,,,,,,,
Marazzi,Edgewood,MZ_Edgewood.jpg,EW02,Matte,Steel,Steel EW02,,6X24 ,,,,,,,,,
Marazzi,Edgewood,MZ_Edgewood.jpg,EW03,Matte,Boulder,Boulder EW03,,6X24 ,,,,,,,,,
Marazzi,Edgewood,MZ_Edgewood.jpg,EW04,Matte,Graphite,Graphite EW04,,6X24 ,,,,,,,,,
Marazzi,Forgehaus,MZ_Forgehaus.jpg,FH10,Matte,Beam,Beam FH10,,12X24 ,24X24 ,24X48 ,2X4 Trapezoid,,,,,,
Marazzi,Forgehaus,MZ_Forgehaus.jpg,FH11,Matte,Terra,Terra FH11,,12X24 ,24X24 ,24X48 ,2X4 Trapezoid,,,,,,
Marazzi,Forgehaus,MZ_Forgehaus.jpg,FH12,Matte,Chroma,Chroma FH12,,12X24 ,24X24 ,24X48 ,2X4 Trapezoid,,,,,,
Marazzi,Forgehaus,MZ_Forgehaus.jpg,FH13,Matte,Basalt,Basalt FH13,,12X24 ,24X24 ,24X48 ,2X4 Trapezoid,,,,,,
Marazzi,GeoMetal,MZ_GeoMetal.jpg,GM01,Satin,Champagne Gold,Champagne Gold GM01,,2X5 Harlequin,3X3 Hexagon,6X6 ,,,,,,,
Marazzi,GeoMetal,MZ_GeoMetal.jpg,GM02,Satin,Bronze,Bronze GM02,,2X5 Harlequin,3X3 Hexagon,6X6 ,,,,,,,
Marazzi,GeoMetal,MZ_GeoMetal.jpg,GM03,Satin,Nickel,Nickel GM03,,2X5 Harlequin,3X3 Hexagon,6X6 ,,,,,,,
Marazzi,GeoMetal,MZ_GeoMetal.jpg,GM04,Satin,Gunmetal,Gunmetal GM04,,2X5 Harlequin,3X3 Hexagon,6X6 ,,,,,,,
Marazzi,Haven Point,MZ_Haven Point.jpg,M109,Honed,Candid Heather,Candid Heather M109,,12X24 ,,,,,,,,,
Marazzi,Haven Point,MZ_Haven Point.jpg,M109,Polished,Candid Heather,Candid Heather M109,,12X24 ,,,,,,,,,
Marazzi,Haven Point,MZ_Haven Point.jpg,M110,Honed,Open Horizon,Open Horizon M110,,12X24 ,,,,,,,,,
Marazzi,Hawthorne,MZ_Hawthorne.jpg,HT15,Glossy,Refined White,Refined White HT15,,10X14 ,4X12 ,8X24 ,,,,,,,
Marazzi,Hawthorne,MZ_Hawthorne.jpg,HT17,Glossy,Scholarly Gray,Scholarly Gray HT17,,10X14 ,4X12 ,8X24 ,,,,,,,
Marazzi,Historia,MZ_Historia.jpg,HT20,Light Polished,Heirloom White,Heirloom White HT20,,12X24 ,24X24 ,24X48 ,,,,,,,
Marazzi,Historia,MZ_Historia.jpg,HT22,Light Polished,Heritage Gray,Heritage Gray HT22,,12X24 ,24X24 ,24X48 ,,,,,,,
Marazzi,Illusionist,MZ_Illusionist.jpg,IL45,Matte,Lumen,Lumen IL45,,12X24 ,24X24 ,24X48 ,3X3 Straight Joint,,,,,,
Marazzi,Illusionist,MZ_Illusionist.jpg,IL46,Matte,Mirage,Mirage IL46,,12X24 ,24X24 ,24X48 ,3X3 Straight Joint,,,,,,
Marazzi,Illusionist,MZ_Illusionist.jpg,IL47,Matte,Stage,Stage IL47,,12X24 ,24X24 ,24X48 ,3X3 Straight Joint,,,,,,
Marazzi,Illusionist,MZ_Illusionist.jpg,IL48,Matte,Smoke,Smoke IL48,,12X24 ,24X24 ,24X48 ,3X3 Straight Joint,,,,,,
Marazzi,Illusionist,MZ_Illusionist.jpg,IL49,Matte,Mysterious,Mysterious IL49,,12X24 ,24X24 ,24X48 ,3X3 Straight Joint,,,,,,
Marazzi,Inyo,MZ_Inyo.jpg,IN70,Matte,Crema,Crema IN70,,Penny Rounds,,,,,,,,,
Marazzi,Inyo,MZ_Inyo.jpg,IN70,Satin,Crema,Crema IN70,,8,1X6 Straight Joint,2X8 ,,,,,,,
Marazzi,Inyo,MZ_Inyo.jpg,IN71,Matte,Ember,Ember IN71,,Penny Rounds,,,,,,,,,
Marazzi,Inyo,MZ_Inyo.jpg,IN71,Satin,Ember,Ember IN71,,8,1X6 Straight Joint,2X8 ,,,,,,,
Marazzi,Inyo,MZ_Inyo.jpg,IN72,Matte,Olive,Olive IN72,,Penny Rounds,,,,,,,,,
Marazzi,Inyo,MZ_Inyo.jpg,IN72,Satin,Olive,Olive IN72,,8,1X6 Straight Joint,2X8 ,,,,,,,
Marazzi,Inyo,MZ_Inyo.jpg,IN73,Matte,Indigo,Indigo IN73,,Penny Rounds,,,,,,,,,
Marazzi,Inyo,MZ_Inyo.jpg,IN73,Satin,Indigo,Indigo IN73,,8,1X6 Straight Joint,2X8 ,,,,,,,
Marazzi,Inyo,MZ_Inyo.jpg,IN74,Matte,Ink,Ink IN74,,Penny Rounds,,,,,,,,,
Marazzi,Inyo,MZ_Inyo.jpg,IN74,Satin,Ink,Ink IN74,,8,1X6 Straight Joint,2X8 ,,,,,,,
Marazzi,Knoxwood,MZ_Knoxwood.jpg,KW01,Matte,Ginger,Ginger KW01,,6X24 ,,,,,,,,,
Marazzi,Knoxwood,MZ_Knoxwood.jpg,KW02,Matte,Caraway,Caraway KW02,,6X24 ,,,,,,,,,
Marazzi,Knoxwood,MZ_Knoxwood.jpg,KW03,Matte,Spice,Spice KW03,,6X24 ,,,,,,,,,
Marazzi,Knoxwood,MZ_Knoxwood.jpg,KW04,Matte,Nutmeg,Nutmeg KW04,,6X24 ,,,,,,,,,
Marazzi,Lounge14,MZ_Lounge14.jpg,ULGN,Matte,Cosmopolitan,Cosmopolitan ULGN,,12X24 ,,,,,,,,,
Marazzi,Lounge14,MZ_Lounge14.jpg,ULGP,Matte,Martini,Martini ULGP,,12X24 ,,,,,,,,,
Marazzi,Lounge14,MZ_Lounge14.jpg,ULGQ,Matte,Sidecar,Sidecar ULGQ,,12X24 ,,,,,,,,,
Marazzi,Lounge14,MZ_Lounge14.jpg,ULGR,Matte,Spritzer,Spritzer ULGR,,12X24 ,,,,,,,,,
Marazzi,Lounge14,MZ_Lounge14.jpg,ULJA,Matte,Cosmopolitan,Cosmopolitan ULJA,,12X24 ,,,,,,,,,
Marazzi,Lounge14,MZ_Lounge14.jpg,ULJB,Matte,Martini,Martini ULJB,,12X24 ,,,,,,,,,
Marazzi,Lounge14,MZ_Lounge14.jpg,ULJC,Matte,Sidecar,Sidecar ULJC,,12X24 ,,,,,,,,,
Marazzi,Lounge14,MZ_Lounge14.jpg,ULJD,Matte,Spritzer,Spritzer ULJD,,12X24 ,,,,,,,,,
Marazzi,Luminescence,MZ_Luminescence.jpg,LM08,Glass,Champagne,Champagne LM08,,3X4 Straight Joint,,,,,,,,,
Marazzi,Luminescence,MZ_Luminescence.jpg,LM09,Glass,Pearl,Pearl LM09,,3X4 Straight Joint,,,,,,,,,
Marazzi,Luminescence,MZ_Luminescence.jpg,LM10,Glass,Caramel,Caramel LM10,,3X4 Straight Joint,,,,,,,,,
Marazzi,Luminescence,MZ_Luminescence.jpg,LM11,Glass,Sage,Sage LM11,,3X4 Straight Joint,,,,,,,,,
Marazzi,Luminescence,MZ_Luminescence.jpg,LM12,Glass,Blue Patina,Blue Patina LM12,,3X4 Straight Joint,,,,,,,,,
Marazzi,Luminescence,MZ_Luminescence.jpg,LM13,Glass,Silver,Silver LM13,,3X4 Straight Joint,,,,,,,,,
Marazzi,Luminescence,MZ_Luminescence.jpg,LM14,Glass,Violet,Violet LM14,,3X4 Straight Joint,,,,,,,,,
Marazzi,Luminescence,MZ_Luminescence.jpg,LM15,Glass,Charcoal,Charcoal LM15,,3X4 Straight Joint,,,,,,,,,
Marazzi,Marble Obsession,MZ_Marble Obsession.jpg,MB20,Matte,Arabescato,Arabescato MB20,,6,8,12X24 ,24X24 ,2X2 Straight Joint,2X5 Picket,,,,
Marazzi,Marble Obsession,MZ_Marble Obsession.jpg,MB20,Polished,Arabescato,Arabescato MB20,,12X24 ,24X24 ,,,,,,,,
Marazzi,Marble Obsession,MZ_Marble Obsession.jpg,MB21,Matte,Calacatta Gold,Calacatta Gold MB21,,6,8,12X24 ,24X24 ,2X2 Straight Joint,,,,,
Marazzi,Marble Obsession,MZ_Marble Obsession.jpg,MB21,Polished,Calacatta Gold,Calacatta Gold MB21,,12X24 ,24X24 ,,,,,,,,
Marazzi,Marble Obsession,MZ_Marble Obsession.jpg,MB21,Satin,Calacatta Gold,Calacatta Gold MB21,,2X5 Picket,,,,,,,,,
Marazzi,Marble Obsession,MZ_Marble Obsession.jpg,MB22,Matte,Grigio,Grigio MB22,,6,8,12X24 ,24X24 ,2X2 Straight Joint,,,,,
Marazzi,Marble Obsession,MZ_Marble Obsession.jpg,MB22,Polished,Grigio,Grigio MB22,,12X24 ,24X24 ,,,,,,,,
Marazzi,Marble Obsession,MZ_Marble Obsession.jpg,MB22,Satin,Grigio,Grigio MB22,,2X5 Picket,,,,,,,,,
Marazzi,Materika,MZ_Materika.jpg,MT12,Matte,Off White,Off White MT12,,16X48 ,,,,,,,,,
Marazzi,Materika,MZ_Materika.jpg,MT12,Textured,Off White,Off White MT12,,16X48 ,,,,,,,,,
Marazzi,Materika,MZ_Materika.jpg,MT13,Matte,Beige,Beige MT13,,16X48 ,,,,,,,,,
Marazzi,Materika,MZ_Materika.jpg,MT13,Textured,Beige,Beige MT13,,16X48 ,,,,,,,,,
Marazzi,Materika,MZ_Materika.jpg,MT14,Matte,Grigio,Grigio MT14,,16X48 ,,,,,,,,,
Marazzi,Materika,MZ_Materika.jpg,MT14,Textured,Grigio,Grigio MT14,,16X48 ,,,,,,,,,
Marazzi,Materika,MZ_Materika.jpg,MT15,Matte,Fango,Fango MT15,,16X48 ,,,,,,,,,
Marazzi,Materika,MZ_Materika.jpg,MT15,Textured,Fango,Fango MT15,,16X48 ,,,,,,,,,
Marazzi,Merona,MZ_Merona.jpg,MR40,Matte,White,White MR40,,8X40 ,,,,,,,,,
Marazzi,Merona,MZ_Merona.jpg,MR41,Matte,Natural,Natural MR41,,8X40 ,,,,,,,,,
Marazzi,Merona,MZ_Merona.jpg,MR42,Matte,Brown,Brown MR42,,8X40 ,,,,,,,,,
Marazzi,Merona,MZ_Merona.jpg,MR43,Matte,Grey,Grey MR43,,8X40 ,,,,,,,,,
Marazzi,Middleton Square,MZ_Middleton Square.jpg,MS40,Glossy,Oxford White,Oxford White MS40,,4X12 ,,,,,,,,,
Marazzi,Middleton Square,MZ_Middleton Square.jpg,MS41,Glossy,Windsor Cream,Windsor Cream MS41,,4X12 ,,,,,,,,,
Marazzi,Middleton Square,MZ_Middleton Square.jpg,MS42,Glossy,Latte,Latte MS42,,4X12 ,,,,,,,,,
Marazzi,Middleton Square,MZ_Middleton Square.jpg,MS43,Glossy,Urban Mist,Urban Mist MS43,,4X12 ,,,,,,,,,
Marazzi,Middleton Square,MZ_Middleton Square.jpg,MS44,Glossy,Steeple Gray,Steeple Gray MS44,,4X12 ,,,,,,,,,
Marazzi,Midpark Mosaics,MZ_Midpark Mosaics.jpg,MP07,Matte,Cloud,Cloud MP07,,1 Trapezoid Random,2 Square Random,3 Rectangle Random,,,,,,,
Marazzi,Midpark Mosaics,MZ_Midpark Mosaics.jpg,MP08,Matte,Sandbox,Sandbox MP08,,1 Trapezoid Random,2 Square Random,3 Rectangle Random,,,,,,,
Marazzi,Midpark Mosaics,MZ_Midpark Mosaics.jpg,MP09,Matte,Bark,Bark MP09,,1 Trapezoid Random,2 Square Random,3 Rectangle Random,,,,,,,
Marazzi,Midpark Mosaics,MZ_Midpark Mosaics.jpg,MP10,Matte,Shadow,Shadow MP10,,1 Trapezoid Random,2 Square Random,3 Rectangle Random,,,,,,,
Marazzi,Midpark Mosaics,MZ_Midpark Mosaics.jpg,MP11,Matte,Rainstorm,Rainstorm MP11,,1 Trapezoid Random,2 Square Random,3 Rectangle Random,,,,,,,
Marazzi,Modern Formation,MZ_Modern Formation.jpg,MF01,Light Polished,Peak White,Peak White MF01,,12X24 ,24X24 ,24X48 ,,,,,,,
Marazzi,Modern Formation,MZ_Modern Formation.jpg,MF01,Matte,Peak White,Peak White MF01,,Chevron,12X24 ,24X24 ,24X48 ,2X2 Straight Joint,,,,,
Marazzi,Modern Formation,MZ_Modern Formation.jpg,MF01,Textured,Peak White,Peak White MF01,,12X24 ,,,,,,,,,
Marazzi,Modern Formation,MZ_Modern Formation.jpg,MF02,Light Polished,Overland Beige,Overland Beige MF02,,12X24 ,24X24 ,24X48 ,,,,,,,
Marazzi,Modern Formation,MZ_Modern Formation.jpg,MF02,Matte,Overland Beige,Overland Beige MF02,,Chevron,12X24 ,24X24 ,24X48 ,2X2 Straight Joint,,,,,
Marazzi,Modern Formation,MZ_Modern Formation.jpg,MF02,Textured,Overland Beige,Overland Beige MF02,,12X24 ,,,,,,,,,
Marazzi,Modern Formation,MZ_Modern Formation.jpg,MF03,Light Polished,Canyon Taupe,Canyon Taupe MF03,,12X24 ,24X24 ,24X48 ,,,,,,,
Marazzi,Modern Formation,MZ_Modern Formation.jpg,MF03,Matte,Canyon Taupe,Canyon Taupe MF03,,Chevron,12X24 ,24X24 ,24X48 ,2X2 Straight Joint,,,,,
Marazzi,Modern Formation,MZ_Modern Formation.jpg,MF03,Textured,Canyon Taupe,Canyon Taupe MF03,,12X24 ,,,,,,,,,
Marazzi,Modern Formation,MZ_Modern Formation.jpg,MF04,Light Polished,Headland Fog,Headland Fog MF04,,12X24 ,24X24 ,24X48 ,,,,,,,
Marazzi,Modern Formation,MZ_Modern Formation.jpg,MF04,Matte,Headland Fog,Headland Fog MF04,,Chevron,12X24 ,24X24 ,24X48 ,2X2 Straight Joint,,,,,
Marazzi,Modern Formation,MZ_Modern Formation.jpg,MF04,Textured,Headland Fog,Headland Fog MF04,,12X24 ,,,,,,,,,
Marazzi,Modern Formation,MZ_Modern Formation.jpg,MF05,Light Polished,Smoky Ridge,Smoky Ridge MF05,,12X24 ,24X24 ,24X48 ,,,,,,,
Marazzi,Modern Formation,MZ_Modern Formation.jpg,MF05,Matte,Smoky Ridge,Smoky Ridge MF05,,Chevron,12X24 ,24X24 ,24X48 ,2X2 Straight Joint,,,,,
Marazzi,Modern Formation,MZ_Modern Formation.jpg,MF05,Textured,Smoky Ridge,Smoky Ridge MF05,,12X24 ,,,,,,,,,
Marazzi,Modern Oasis,MZ_Modern Oasis.jpg,MD05,Matte,Soft Cloud,Soft Cloud MD05,,12X24 ,1X3 Straight Joint,24X24 ,2X2 Straight Joint,,,,,,
Marazzi,Modern Oasis,MZ_Modern Oasis.jpg,MD06,Matte,Morning Haze,Morning Haze MD06,,12X24 ,1X3 Straight Joint,24X24 ,2X2 Straight Joint,,,,,,
Marazzi,Modern Oasis,MZ_Modern Oasis.jpg,MD09,Matte,Stormy Sky,Stormy Sky MD09,,12X24 ,1X3 Straight Joint,24X24 ,2X2 Straight Joint,,,,,,
Marazzi,Moroccan Concrete,MZ_Moroccan Concrete.jpg,MC50,Matte,Off White,Off White MC50,,1.5 Hexagon,12X24 ,24X24 ,8X9 ,,,,,,
Marazzi,Moroccan Concrete,MZ_Moroccan Concrete.jpg,MC51,Matte,Taupe,Taupe MC51,,1.5 Hexagon,12X24 ,24X24 ,8X9 ,,,,,,
Marazzi,Moroccan Concrete,MZ_Moroccan Concrete.jpg,MC52,Matte,Gray,Gray MC52,,1.5 Hexagon,12X24 ,24X24 ,8X9 ,,,,,,
Marazzi,Moroccan Concrete,MZ_Moroccan Concrete.jpg,MC53,Matte,Light Moss,Light Moss MC53,,1.5 Hexagon,12X24 ,24X24 ,8X9 ,,,,,,
Marazzi,Moroccan Concrete,MZ_Moroccan Concrete.jpg,MC54,Matte,Blue Gray,Blue Gray MC54,,1.5 Hexagon,12X24 ,24X24 ,8X9 ,,,,,,
Marazzi,Moroccan Concrete,MZ_Moroccan Concrete.jpg,MC55,Matte,Ochre,Ochre MC55,,1.5 Hexagon,12X24 ,24X24 ,8X9 ,,,,,,
Marazzi,Moroccan Concrete,MZ_Moroccan Concrete.jpg,MC56,Matte,Terra Cotta,Terra Cotta MC56,,1.5 Hexagon,12X24 ,24X24 ,8X9 ,,,,,,
Marazzi,Moroccan Concrete,MZ_Moroccan Concrete.jpg,MC57,Matte,Charcoal,Charcoal MC57,,1.5 Hexagon,12X24 ,24X24 ,8X9 ,,,,,,
Marazzi,Moroccan Concrete,MZ_Moroccan Concrete.jpg,MC58,Matte,Aziza - Blue Gray,Aziza - Blue Gray MC58,,8X8 ,,,,,,,,,
Marazzi,Moroccan Concrete,MZ_Moroccan Concrete.jpg,MC59,Matte,Aziza - Terra Cotta,Aziza - Terra Cotta MC59,,8X8 ,,,,,,,,,
Marazzi,Moroccan Concrete,MZ_Moroccan Concrete.jpg,MC60,Matte,Aziza - Charcoal,Aziza - Charcoal MC60,,8X8 ,,,,,,,,,
Marazzi,Moroccan Concrete,MZ_Moroccan Concrete.jpg,MC61,Matte,Aziza - Gray,Aziza - Gray MC61,,8X8 ,,,,,,,,,
Marazzi,Persuade,MZ_Persuade.jpg,PS40,Matte,White,White PS40,,1X3 Brick Joint,,,,,,,,,
Marazzi,Persuade,MZ_Persuade.jpg,PS41,Matte,Beige,Beige PS41,,12X24 ,1X3 Brick Joint,,,,,,,,
Marazzi,Persuade,MZ_Persuade.jpg,PS42,Matte,Gray,Gray PS42,,12X24 ,1X3 Brick Joint,,,,,,,,
Marazzi,Predella,MZ_Predella.jpg,DE52,Polished,Lumen White Blend,Lumen White Blend DE52,,7 1/4X11 1/8 Modern Lantern,,,,,,,,,
Marazzi,Predella,MZ_Predella.jpg,DE53,Mix,Reverent Taupe Blend,Reverent Taupe Blend DE53,,Random Linear,,,,,,,,,
Marazzi,Predella,MZ_Predella.jpg,DE54,Mix,Reverent Taupe Bld,Reverent Taupe Bld DE54,,Irregular Shape River Pebble,,,,,,,,,
Marazzi,Predella,MZ_Predella.jpg,M023,Honed,Meta Silver,Meta Silver M023,,2 Hexagon,,,,,,,,,
